valid_at,Zona Belvedere_pm2p5,Zona Ex Pesa_pm2p5,Via Ragazzi del 99_pm2p5,Chimica Casearia_pm2p5,Zona Belvedere_pm10,Zona Ex Pesa_pm10,Via Ragazzi del 99_pm10,Chimica Casearia_pm10
2021-11-09,3.348234219520622,18.16971958478922,11.792261453427624,4.745994474952042,4.292607973744387,23.294512288191306,15.1182839146508,6.084608301220566
2021-11-10,10.136082472875332,18.480970109991066,15.453829360285638,7.150905340705345,12.994977529327347,23.69355142306547,19.812601743955945,9.167827359878647
2021-11-11,13.621832019905309,29.612902052893812,23.425407846317857,8.512406100013234,17.463887205006806,37.96525904217155,30.032574161945966,10.913341153863119
2021-11-12,49.0396348511418,41.71176000659922,26.630843126171424,9.715784370299357,81.56770948015185,53.47661539307592,34.14210657201464,12.456133808076098
2021-11-13,15.981014225930032,51.10366541143398,31.229331256831014,10.942602922684808,20.923970504614985,74.61041585357641,40.994530066992716,14.028978106006162
2021-11-14,9.13158132297382,22.759828721029432,14.311340047879366,4.966409160302971,11.707155542274128,29.179267591063372,18.347871856255594,6.367191231157655
2021-11-15,4.945017554066194,11.094296454599316,10.649207189043306,4.874911253673744,6.3397660949566585,14.223456993076045,13.652829729542699,6.249886222658646
2021-11-16,17.471473973118695,22.55703959828342,18.34988013093107,9.973865924825706,22.399325606562428,28.919281536260794,23.52548734734752,12.78700759593039
2021-11-17,15.316239123576747,42.0691635246158,28.428655853874606,18.420853343570002,19.636204004585572,58.80223938615062,36.44699468445462,23.616478645602566
2021-11-18,32.34611915499423,47.6600250208586,33.708413473313925,22.282371634488502,48.160604850115185,70.37530857774573,45.570806499522945,28.567143121139104
2021-11-19,20.923265270395643,38.42558846945481,30.759519621470833,20.602310860757356,26.824699064609796,57.32290823531464,43.21218300483057,26.41321905225302
2021-11-20,13.511377331490518,23.9778450714038,22.79985980422806,15.358111340112934,17.32227863011605,36.170376225369715,34.47017364377261,20.658932749220202
2021-11-21,12.637773518018555,17.4347647965393,14.474321237772678,11.245805884332425,16.202273741049428,22.756120326267776,18.55682209970856,14.417699851708235
2021-11-22,8.2229287131043,19.99795877427963,14.766238069501046,11.499859296603258,10.542216298851667,25.638408684973882,18.931074448078263,14.74340935461956
2021-11-23,5.62659251189789,9.786376236271833,8.590430044015338,7.935636056148237,7.213580143458833,12.546636200348503,11.013371851301715,10.173892379677225
2021-11-24,13.698655798036828,17.22026552159004,13.551380269311014,10.141784683494643,17.562379228252343,22.077263489217998,17.37356444783463,13.002288055762362
2021-11-25,6.727767253867269,16.055172570700172,9.932488209687104,6.07059970603216,8.625342633163164,20.58355457782073,12.733959243188593,7.782820135938667
2021-11-26,15.837357270019556,27.634454263670268,11.303720488245059,8.904081420535972,21.295119402888076,39.105464296059075,14.49194934390392,11.415489000687142
2021-11-27,24.876568907621547,61.18820569434595,16.70052162188729,12.863724764692854,38.4203082265008,100.04450001962945,21.410925156265755,16.491954826529298
2021-11-28,4.076573623438293,13.525340919633056,4.1493872686189945,1.131475049449839,5.226376440305503,17.340180666196225,5.319727267460249,1.4506090377562035
2021-11-29,2.493536724392891,13.633812883624628,7.987196248608861,1.652401809556567,3.19684195434986,17.47924728669824,10.23999519052418,2.1184638584058546
2021-11-30,1.2963400175091575,3.9405420110672686,3.0122249009287065,2.727229806535127,1.6619743814219967,5.051976937265729,3.8618267960624437,3.496448469916829
2021-12-01,3.6187033897610963,11.112400329232464,4.868505291016483,8.462801655885961,4.639363320206534,14.246667088759569,6.241673450021131,10.84974571267431
2021-12-02,31.6957440468676,42.932898919972445,,13.82297651594476,45.03824600609705,55.04217810252877,,17.721764764031743
2021-12-03,10.073952674281086,27.737306102210542,11.738413308722116,8.50721437736402,12.915323941386006,35.560648848987874,15.04924783169502,10.90668509918464
2021-12-04,8.30171450911536,19.253643154303333,10.140639488555358,7.214360755195456,10.643223729635077,24.684157890132475,13.000819857122252,9.249180455378788
